method,dataset,iter,sample_id,n_seeds,ca_rmsd_min,ca_rmsd_max,ca_rmsd_median,tm_score_min,tm_score_max,tm_score_median
hybrid_dplm2_650m,PDB_date,1,237/7EJG,10,1.1261650248096562,2.885908911197551,1.3132983380785626,0.9541614650900608,0.9704098287566878,0.9677939295797509
hybrid_dplm2_650m,PDB_date,1,357/7O2R,10,0.4876235431886521,0.7449555256081515,0.6110279381156922,0.9901106411149538,0.9958200132131472,0.9937888086209914
hybrid_dplm2_650m,PDB_date,1,306/8CI9,10,1.6700851014941709,3.1927873589337423,2.3627102502377353,0.9429248296550804,0.9701188778442972,0.9617718714941125
hybrid_dplm2_650m,PDB_date,1,207/8IN4,10,7.278916627757725,16.544740154023746,11.694317913313789,0.8321540186077786,0.9245088585862792,0.8619529383636713
hybrid_dplm2_650m,PDB_date,1,207/8DLD,10,0.960537952451536,1.9490218444779384,1.4510650478572416,0.8863932877845223,0.9754504874560438,0.9408132420846198
hybrid_dplm2_650m,PDB_date,1,207/7ELV,10,0.568859012703041,1.7002059580806053,1.2431056689407205,0.9417885262402808,0.994425451171304,0.9649385198773962
hybrid_dplm2_650m,PDB_date,1,282/7ZSN,10,0.9589519104920344,1.4514376639713111,1.1715606713101463,0.962882501547981,0.9875795378968216,0.9713187959705094
hybrid_dplm2_650m,PDB_date,1,282/7F0A,10,1.9752657537569664,2.733241210259241,2.519244659249992,0.9204246113077874,0.9626506654897492,0.9492767989989672
hybrid_dplm2_650m,PDB_date,1,125/7N9I,10,0.8089831633599779,10.162649610733215,1.362800744546607,0.9047653616145424,0.9756360768735464,0.9524491747893823
hybrid_dplm2_650m,PDB_date,1,125/7SJJ,10,1.0487163639899222,1.1131291887088122,1.0814335174589642,0.919900852303144,0.9285737510994104,0.9245257715361902
hybrid_dplm2_650m,PDB_date,1,59/7YHR,10,5.43291106902021,20.904839378957195,9.3164331286715,0.5047620705731528,0.903929146988246,0.8340943249265402
hybrid_dplm2_650m,PDB_date,1,155/7VSC,10,0.8242589142644249,1.246317446930381,1.0959210670522892,0.9871933984486466,0.989370463306564,0.9884858270795153
hybrid_dplm2_650m,PDB_date,1,155/7Y5M,10,2.765871269695496,8.125931539097552,3.3462917902079967,0.5870509590447069,0.8127583376369765,0.7867504661268259
hybrid_dplm2_650m,PDB_date,1,155/7O1N,10,0.6772379088940761,1.1754501709801088,1.0597788556892447,0.9581093582937203,0.9785562634927164,0.9637884854643477
hybrid_dplm2_650m,PDB_date,1,190/7MCC,10,2.9312952069753444,5.009449331981488,3.6414323900601273,0.8945364523031646,0.9587424550143366,0.9220360411555889
hybrid_dplm2_650m,PDB_date,1,190/8OYS,10,2.73928817373104,4.148733596132189,2.912606860166652,0.8743436219470679,0.9660723936964704,0.9447829758697948
hybrid_dplm2_650m,PDB_date,1,130/7Q6T,10,0.5853653163371392,0.5899719465079394,0.5856791423510034,0.9876077179592208,0.9879247357374934,0.9878851366433806
hybrid_dplm2_650m,PDB_date,1,370/7F72,10,1.2039298280376658,2.338666704648833,2.0033817581783326,0.9314207814455822,0.9838001019936078,0.9755448965115507
hybrid_dplm2_650m,PDB_date,1,217/7AVP,10,1.002898635170375,2.564117313729594,1.5489181890241421,0.9547433486960808,0.9869031375188324,0.9727532607081462
hybrid_dplm2_650m,PDB_date,1,63/7UR7,10,1.6386380532097566,2.213316996808697,2.123821188559624,0.7928793058372751,0.8507553351325685,0.8158579588255537
hybrid_dplm2_650m,PDB_date,1,176/8U0X,10,15.243312971750283,19.436180975727165,17.659546433611787,0.3003339127178032,0.5459871718004656,0.44535783065982254
hybrid_dplm2_650m,PDB_date,1,176/7XH2,10,1.1930318547681156,1.9911001889522235,1.6619964310237811,0.8959524691258417,0.954084774864922,0.9310612777342044
hybrid_dplm2_650m,PDB_date,1,383/7Q6D,10,1.6797289192759184,2.1174160359315555,1.973508152740703,0.942074676979939,0.9713871146494584,0.957304579599273
hybrid_dplm2_650m,PDB_date,1,231/7DUX,10,0.6196308638791084,0.7622728849958108,0.6801628852089786,0.974090667265789,0.9848950354546072,0.9791868450722403
hybrid_dplm2_650m,PDB_date,1,231/7XHZ,10,2.92482429549456,3.9267819773566273,3.3511650222162324,0.8845347558930344,0.9159639413302456,0.8998027521777039
hybrid_dplm2_650m,PDB_date,1,153/7WME,10,1.1199231703381132,3.2568738452936032,1.755886710461176,0.9839005365384552,0.9885265244151198,0.9863151520361866
hybrid_dplm2_650m,PDB_date,1,153/8JVE,10,0.5285440022549072,0.8618489491704581,0.7635776213872512,0.9530903482865845,0.98268924009096,0.9647668636119425
hybrid_dplm2_650m,PDB_date,1,153/7ME5,10,4.122871806846017,8.972586309053087,6.7691947546463815,0.783808514740219,0.9798537673733514,0.8912489824144934
hybrid_dplm2_650m,PDB_date,1,153/7Q02,10,1.4655653492277487,3.5132330007282464,2.660229120712528,0.8062282323897814,0.9261401193319996,0.8795458185442397
hybrid_dplm2_650m,PDB_date,1,342/8IF7,10,1.6192521278300045,4.9094209506162585,2.15584154601167,0.8509548536558923,0.9727272019497544,0.9532847677678071
hybrid_dplm2_650m,PDB_date,1,312/8OEI,10,1.1312042586297444,2.0370775429114136,1.6552398270417548,0.964256495933252,0.9848329897268068,0.9757004466312368
hybrid_dplm2_650m,PDB_date,1,312/8OEN,10,1.2563163212529376,2.004955640700596,1.71016643591997,0.9705858210739804,0.9840775409498748,0.9792362894031243
hybrid_dplm2_650m,PDB_date,1,87/8HEK,10,3.646864865346286,15.00999930973508,10.367652536597486,0.7696949653224544,0.8591303596162281,0.827509688442045
hybrid_dplm2_650m,PDB_date,1,87/7TRM,10,0.37879766259135,0.672503662837227,0.5554104116357172,0.9578754795271393,0.982395689775813,0.9725414411150934
hybrid_dplm2_650m,PDB_date,1,87/8H6R,10,0.5687628237362607,1.8421952288126384,0.9166285215937291,0.8461991110060747,0.975326426919249,0.941027013588591
hybrid_dplm2_650m,PDB_date,1,184/8C4D,10,0.9887053281540032,4.710893132655205,1.693372345903592,0.8843158658485413,0.9657748151665057,0.9525000308615258
hybrid_dplm2_650m,PDB_date,1,184/7LSM,10,0.7643610387132105,1.0690312344753008,0.9146823368982819,0.961473367456622,0.979665359842158,0.9704884662381472
hybrid_dplm2_650m,PDB_date,1,146/7SQ3,10,1.7205021263661942,18.165785635210025,10.59874138194668,0.6016239866483009,0.9680295972672928,0.8664314708331259
hybrid_dplm2_650m,PDB_date,1,146/7FCC,10,1.1563309424338126,2.345400996306002,1.476382876483719,0.9400204186351636,0.9757883752722828,0.9591571770403936
hybrid_dplm2_650m,PDB_date,1,236/7ZTQ,10,1.4719428576283662,2.076937582735773,1.7857656260031733,0.938124243550408,0.9701050613351796,0.9609907767597887
hybrid_dplm2_650m,PDB_date,1,109/8F43,10,0.9138335748565076,2.250530255617948,1.0190244038888079,0.9499941418208228,0.9607539220975247,0.9578308359960164
hybrid_dplm2_650m,PDB_date,1,56/7DA8,10,1.0856048887515892,9.235925184918289,4.923146574532774,0.5447858733010273,0.8412799673299333,0.6903200120653255
hybrid_dplm2_650m,PDB_date,1,392/8E5S,10,1.5422432119256908,2.2731327939505626,1.916013089852683,0.9661499046795672,0.974154920617888,0.9688164803405198
hybrid_dplm2_650m,PDB_date,1,148/7R5L,10,1.1791625566093578,1.7421918640417773,1.6343779943868282,0.9069238322825308,0.953352770058942,0.9153958013311989
hybrid_dplm2_650m,PDB_date,1,148/8F8N,10,0.9558252587313678,14.741853240538337,1.9765260867788708,0.7045530315792686,0.97316326961664,0.9466150274756426
hybrid_dplm2_650m,PDB_date,1,148/7TUA,10,0.8557074531738174,1.1075071693988234,1.0376456293984486,0.9477141916146656,0.9712517786685374,0.9518629231431336
hybrid_dplm2_650m,PDB_date,1,148/7FCJ,10,1.7378707078037947,3.934589125395912,2.5994515262807867,0.7847892811010937,0.9139390261112204,0.8411152292078279
hybrid_dplm2_650m,PDB_date,1,77/8THA,10,0.8145276797714628,1.1582144829151382,0.9658820991322277,0.9292524944494585,0.9757007750733452,0.9660625712213322
hybrid_dplm2_650m,PDB_date,1,100/7YPL,10,5.914328399360766,6.639619373724215,6.505459089305159,0.7441792199850021,0.7831905405651522,0.7546668463374341
hybrid_dplm2_650m,PDB_date,1,100/8HXS,10,1.4140090257015416,2.483080623485381,1.748985218695156,0.8789692895179222,0.9287685153191204,0.9026207481089645
hybrid_dplm2_650m,PDB_date,1,100/7Y54,10,1.6301307015271147,2.208516180990268,2.089591816096524,0.8988074076027357,0.9633321867075152,0.9507306975026177
hybrid_dplm2_650m,PDB_date,1,398/8HQQ,10,1.204201911550275,2.33663045916112,1.510697455217672,0.9209010922395188,0.9712508559785024,0.9508965595463178
hybrid_dplm2_650m,PDB_date,1,330/7BKR,10,0.4189375147318092,0.4420865986666722,0.42767400113721554,0.9967183812187064,0.9971688962982126,0.9970777885492874
hybrid_dplm2_650m,PDB_date,1,177/8TFI,10,1.3789104459608608,2.401876312354708,1.9012480030584817,0.9509610879134248,0.9939352452139892,0.9892535904136999
hybrid_dplm2_650m,PDB_date,1,123/7QEH,10,0.7946778052655543,6.678005917400856,0.9955294372246692,0.9370698817058796,0.9915389056095012,0.9836771477669256
hybrid_dplm2_650m,PDB_date,1,123/7W89,10,1.6187499116463266,2.447294936949907,1.8964788002680124,0.9272472192912004,0.965785844634848,0.9445595972509294
hybrid_dplm2_650m,PDB_date,1,58/7PVR,10,0.7410681815792193,1.1465025390135823,1.0724801865978564,0.8780492735482023,0.9267345775785604,0.8974948478788093
hybrid_dplm2_650m,PDB_date,1,198/8GR6,10,1.922304997527184,3.9663844591879247,2.417161068019759,0.7157253444724139,0.9276398495203912,0.8898740781795974
hybrid_dplm2_650m,PDB_date,1,198/7L7L,10,9.023548027039748,11.009763562879568,10.600076253894766,0.478510983848265,0.5397016934055024,0.4960953820207491
hybrid_dplm2_650m,PDB_date,1,145/7XIS,10,2.10596158763878,2.4169099225747708,2.1501053655316458,0.9648456357029164,0.9689849533452852,0.9663399985451807
hybrid_dplm2_650m,PDB_date,1,145/8EPU,10,0.9278745797906592,1.8779892655277777,1.4096591209181437,0.8990580788992383,0.9772619152041616,0.9466243293679026
hybrid_dplm2_650m,PDB_date,1,145/7UC3,10,1.288332788324212,6.34607409709298,2.5817966260630083,0.8480455127405715,0.979488731739022,0.9486123234125201
hybrid_dplm2_650m,PDB_date,1,145/7PSZ,10,16.086733098568203,16.2029392452315,16.18435060561749,0.9101794883286212,0.9312829135692846,0.918510652074492
hybrid_dplm2_650m,PDB_date,1,181/7ZJB,10,0.8119096491607691,1.5958459633370174,1.0545368022974153,0.88392923543775,0.9751681468383198,0.9549324608848947
hybrid_dplm2_650m,PDB_date,1,181/7R1K,10,0.7236663295753415,2.345366060816479,1.7874278759663416,0.9843445531302434,0.9934214674140052,0.989386263773282
hybrid_dplm2_650m,PDB_date,1,89/8P2A,10,0.7006813071379558,1.1712775080610238,0.8360059380596159,0.9368883214285628,0.9770681192202786,0.9576636994417946
hybrid_dplm2_650m,PDB_date,1,89/8EB9,10,3.084274016377104,13.054449463706051,9.57347403413861,0.4385303653056534,0.8491292936693161,0.5692909937643679
hybrid_dplm2_650m,PDB_date,1,89/7SOO,10,0.7344049725982492,2.377291969322016,1.0486846018150846,0.9761295148251165,0.9903817116474462,0.9861063935642804
hybrid_dplm2_650m,PDB_date,1,219/8BAT,10,2.189468285017554,21.032639300171123,18.722417320770084,0.3877522474828014,0.8826179287739392,0.4848216875145938
hybrid_dplm2_650m,PDB_date,1,219/7NQE,10,1.9781681639174595,2.5271905766216745,2.094936728285247,0.9429696500770542,0.968879195834117,0.9566195239159216
hybrid_dplm2_650m,PDB_date,1,112/7YGK,10,1.036846952648672,1.623849443093856,1.3114022133612244,0.8867602429476502,0.9754863718931668,0.948110490450379
hybrid_dplm2_650m,PDB_date,1,272/7ECD,10,1.9953770202975296,9.224064086884509,6.718227913374843,0.84993679295597,0.9476328401486196,0.8999908984919283
hybrid_dplm2_650m,PDB_date,1,272/8DD5,10,1.3976845741150796,2.1235262727823665,1.775693628064201,0.9765504633181984,0.9909181300460886,0.987374033129429
hybrid_dplm2_650m,PDB_date,1,300/7WZX,10,3.3372488785677725,9.05533168383854,4.872278385650298,0.9404523419159542,0.983620996136202,0.9781914739091222
hybrid_dplm2_650m,PDB_date,1,142/7BLG,10,1.220551966132803,1.3944783536188083,1.3670154689684646,0.9204116622721829,0.9319910823525134,0.9236030675914262
hybrid_dplm2_650m,PDB_date,1,142/7D6L,10,0.9547843624436234,8.635433504996353,7.534685827319541,0.6782852534261885,0.9714119506637195,0.7218599139293913
hybrid_dplm2_650m,PDB_date,1,142/7TBR,10,1.6323688474278542,1.864643950522056,1.6852668425287516,0.9404819523121468,0.9671469281345846,0.948348909214124
hybrid_dplm2_650m,PDB_date,1,142/7TFM,10,1.1530625468242273,2.557351063657154,1.6737267544359202,0.8841066463473591,0.9520105764104864,0.9199211042022523
hybrid_dplm2_650m,PDB_date,1,191/7PQ8,10,1.4515485522029163,3.1015691715011435,1.9650775511399843,0.8753745508905322,0.9728665398097676,0.9346410837202748
hybrid_dplm2_650m,PDB_date,1,191/7LUH,10,0.9406460340656432,1.553573479894632,1.2572276166247813,0.9537252879835976,0.9848531697898903,0.9624639519725509
hybrid_dplm2_650m,PDB_date,1,308/7DTO,10,0.9139995197117718,1.2973697087280716,1.1366342664047853,0.9689442750575816,0.9859647075287924,0.9834609163094017
hybrid_dplm2_650m,PDB_date,1,308/7FHZ,10,0.8418253753871047,1.1850436635338024,1.083100422564225,0.9920364786113302,0.994389411777191,0.9939285575064678
hybrid_dplm2_650m,PDB_date,1,154/8T5J,10,0.7273623888636473,2.357299072052988,1.9345899002592217,0.9585372777410868,0.9798523154113248,0.9685229496922187
hybrid_dplm2_650m,PDB_date,1,154/7N03,10,0.5019120204719729,0.5721070959716206,0.542029542666641,0.9843414673101568,0.9900803936789938,0.9892266039456351
hybrid_dplm2_650m,PDB_date,1,154/7DDR,10,1.1515314288491152,1.339811381791734,1.2415231754078668,0.9660313082355276,0.9762857773392248,0.9707866803665266
hybrid_dplm2_650m,PDB_date,1,154/7T7Y,10,1.0309412161486604,3.457235663224948,1.3432038025064679,0.9085689005892604,0.9670223223748918,0.9407474017260862
hybrid_dplm2_650m,PDB_date,1,287/7F51,10,2.785127912483541,3.154806716882165,2.9912317517739258,0.8649902273049286,0.8871418294584682,0.8834347854804202
hybrid_dplm2_650m,PDB_date,1,259/7SIJ,10,0.5987739217357559,1.2799792425058694,0.6533147693103369,0.9588791774679256,0.9892874442799692,0.9854066613856578
hybrid_dplm2_650m,PDB_date,1,280/7V2T,10,1.936403263106928,5.616976515169819,2.5890340273541437,0.7969695821916276,0.9657054621381468,0.9271263267749201
hybrid_dplm2_650m,PDB_date,1,321/7SEX,10,0.7115786125146909,1.2031087404579663,0.9296548739181871,0.9659022913127184,0.9893858487672218,0.9793512407558975
hybrid_dplm2_650m,PDB_date,1,96/8A8S,10,0.990018608867095,2.065390667031372,1.2945437208341386,0.9206984170601248,0.9532139740391083,0.9375044414085809
hybrid_dplm2_650m,PDB_date,1,96/7NA3,10,1.3768158797699126,1.4485953622845318,1.4004575890375675,0.8953229133424051,0.906293091995356,0.9029959318684476
hybrid_dplm2_650m,PDB_date,1,96/7QDV,10,1.2944096056346248,18.60088017076156,15.856781099033057,0.5701061347082552,0.9458334679407584,0.9221011142978766
hybrid_dplm2_650m,PDB_date,1,96/8B2M,10,2.3965653596533194,16.180063624710286,6.593306982221591,0.4438433958660686,0.8481957976822808,0.6804375192375245
hybrid_dplm2_650m,PDB_date,1,96/7DES,10,1.2565513870951115,1.5672761928253478,1.4573013771809087,0.8602154390724747,0.9250773481427788,0.9100052275810443
hybrid_dplm2_650m,PDB_date,1,164/8OFE,10,0.3531471731206508,0.5201169069566626,0.37248988432597596,0.9956809961055002,0.9962781796830458,0.9959945784320439
hybrid_dplm2_650m,PDB_date,1,174/7N37,10,0.7738063029407614,0.9676913709505032,0.8586543011447535,0.9839370357490176,0.9931875795022974,0.9870330124767712
hybrid_dplm2_650m,PDB_date,1,174/7SZY,10,5.689033902338436,20.24390562207845,8.53089119714179,0.4121014095574304,0.7411493150544379,0.5695448647567645
hybrid_dplm2_650m,PDB_date,1,101/8EHD,10,2.16136020081673,4.887074376494146,3.1288782536036956,0.6204080842055267,0.9002510840667057,0.8364974400018892
hybrid_dplm2_650m,PDB_date,1,101/7ENM,10,7.015708276278489,15.20310539956751,13.143930069028041,0.513576009113287,0.9285360711135068,0.7142323832556926
hybrid_dplm2_650m,PDB_date,1,307/7VKP,10,1.349625730063834,1.9384575796730064,1.684497052555126,0.9359909905710372,0.9584389177501202,0.946403052507977
hybrid_dplm2_650m,PDB_date,1,126/5S9R,10,0.7820178223237694,0.9199622010875396,0.8726566850993465,0.9482200466559424,0.9561723987207594,0.9510831409543438
hybrid_dplm2_650m,PDB_date,1,126/7ZU3,10,3.830767668272314,18.19383800352361,14.704000808672752,0.3559757183341165,0.8063021544634209,0.6512641621655417
hybrid_dplm2_650m,PDB_date,1,126/7RA9,10,1.2025229847901446,16.684676556913043,14.084900469244516,0.6856265091383201,0.9754660994542608,0.7678824464034739
hybrid_dplm2_650m,PDB_date,1,165/5SCM,10,1.6706429013484974,2.5074518093932245,2.355100746657262,0.9237390117286614,0.94632357912051,0.9259362823483199
hybrid_dplm2_650m,PDB_date,1,141/7RGW,10,1.0699612542270465,2.983275033684299,1.4875330881312698,0.8243474998193133,0.9539539968689436,0.8906801810957374
hybrid_dplm2_650m,PDB_date,1,141/8BL3,10,0.8617486315619567,2.70372955499369,2.1688095758269466,0.91342450577589,0.9846920100190526,0.9710124278439187
hybrid_dplm2_650m,PDB_date,1,141/8B2E,10,0.8801314269084818,2.796117242448868,1.387382525340271,0.8388122439216986,0.978928112706122,0.9430714046677632
hybrid_dplm2_650m,PDB_date,1,288/7OF8,10,0.5142906032046224,0.5270461850041527,0.5202942647117459,0.990815368477477,0.9913495047891792,0.9913020025230518
hybrid_dplm2_650m,PDB_date,1,192/7CG9,10,1.5924686182139451,21.260509482128885,5.14470670845694,0.4498683971656438,0.8684875033380965,0.6578907815256536
hybrid_dplm2_650m,PDB_date,1,192/8DV0,10,1.326341052707762,1.5412532441405566,1.3633659114496102,0.9578453323311464,0.9841725873741604,0.9791544049024496
hybrid_dplm2_650m,PDB_date,1,60/7N1K,10,2.3733592666667342,24.50643348467341,6.7002454728775644,0.7143094066899257,0.9888256390562123,0.9715776247114327
hybrid_dplm2_650m,PDB_date,1,269/8B4U,10,1.031920817587202,3.0113401071434307,2.614253939311574,0.9845614680371552,0.9923634958826464,0.9903731543411929
hybrid_dplm2_650m,PDB_date,1,86/7DG7,10,0.4661248768933392,0.7789133579025738,0.638412518133739,0.9439426568457716,0.9766172975181944,0.9635672012575943
hybrid_dplm2_650m,PDB_date,1,220/8DI1,10,0.7103538083095221,2.277381446838872,1.0277065090094308,0.940956487060862,0.9869615929501198,0.964057875843598
hybrid_dplm2_650m,PDB_date,1,163/7QQE,10,9.324451859918373,20.868255077142027,16.236010125572754,0.4261643475845935,0.6786811918115041,0.5315196003075158
hybrid_dplm2_650m,PDB_date,1,163/8BK4,10,1.0009668918138817,13.564790648648897,9.344482275550781,0.900681734740973,0.9868591916082576,0.9739470542378772
hybrid_dplm2_650m,PDB_date,1,194/7TPM,10,4.146398414305326,5.369714146032199,4.925958305936772,0.8428407313675156,0.916941682634273,0.8796706855561598
hybrid_dplm2_650m,PDB_date,1,194/8IOM,10,15.090467141820984,21.17976533941764,17.794051817530715,0.3766611781899246,0.667039952008825,0.5618890136061696
hybrid_dplm2_650m,PDB_date,1,309/8AW7,10,0.7423136434125729,0.8693430835406705,0.7805340010601456,0.984407771343076,0.9890235548213449,0.9873639460394317
hybrid_dplm2_650m,PDB_date,1,222/7TJB,10,1.3876766831653382,3.927209895749976,2.5656013442430194,0.914809657481354,0.9870561293879884,0.9659117367670564
hybrid_dplm2_650m,PDB_date,1,79/8H02,10,1.353616112460202,8.685327768915242,2.100780111025763,0.6267032643780983,0.8849230278810125,0.8119017401385353
hybrid_dplm2_650m,PDB_date,1,243/7WZF,10,1.4137313694210667,3.60902706763964,1.9009612186338387,0.9106239058390534,0.9727768781776148,0.9520403159673227
hybrid_dplm2_650m,PDB_date,1,243/7RED,10,2.849326711163377,11.831641532027676,7.53539117929529,0.4473175963140859,0.8228832986205835,0.6174961560779002
hybrid_dplm2_650m,PDB_date,1,243/7YK9,10,1.0808207642896344,1.5874945764023531,1.3814983455258814,0.9214864041243712,0.9628566711005808,0.9430979887640649
hybrid_dplm2_650m,PDB_date,1,285/7DP6,10,0.7343802403259184,3.9995748321441793,1.0346935550134366,0.966870669411383,0.9888505927040184,0.9831061350874788
